rf_id,ee_name,ee_address_1,ee_address_2,ee_city,ee_state,ee_postcode,ee_country,or_name,or_name,exec_dt,ack_dt,file_id,cname,caddress_1,caddress_2,caddress_3,caddress_4,reel_no,frame_no,convey_text,record_dt,last_update_dt,page_count,purge_in
230360751,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY A&M COL BATON ROUGE,LOUISIANA STATE UNIVERSITY,2009/6/5,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,"ARLINGTON, VA 22230",,,23036,751,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2009/7/31,2014/10/14,2,N
243840494,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY A&M COL BATON ROUGE,LOUISIANA STATE UNIVERSITY,2010/3/9,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24384,494,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/14,2011/5/5,2,N
244130688,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY A&M COL BATON ROUGE,LOUISIANA STATE UNIVERSITY,2010/5/17,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24413,688,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2013/9/3,2,N
246210460,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY A&M COL BATON ROUGE,LOUISIANA STATE UNIVERSITY,2010/6/22,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24621,460,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/7/1,2011/9/8,2,N
247920278,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY A&M COL BATON ROUGE,LOUISIANA STATE UNIVERSITY,2010/7/26,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24792,278,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/8/5,2010/11/19,2,N
283980001,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY A&M COL BATON ROUGE,LOUISIANA STATE UNIVERSITY,2012/6/18,,12,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,28398,1,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2012/6/19,2016/11/15,2,N
283980012,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY A&M COL BATON ROUGE,LOUISIANA STATE UNIVERSITY,2012/6/18,,12,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,28398,12,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2012/6/19,2012/12/6,2,N
353560831,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY A&M COLLEGE,LOUISIANA STATE UNIVERSITY,2012/10/22,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35356,831,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/4/2,2015/4/9,2,N
484590840,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,ALEXANDRIA,VIRGINIA,22314, ,LOUISIANA STATE UNIVERSITY A&M COLLEGE,LOUISIANA STATE UNIVERSITY,2019/2/26,,17,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,"ALEXANDRIA, VA 22314",,48459,840,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2019/2/27,2019/8/22,2,N
504050980,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,ALEXANDRIA,VIRGINIA,22314, ,LOUISIANA STATE UNIVERSITY A&M COLLEGE,LOUISIANA STATE UNIVERSITY,2019/5/6,,17,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,"ALEXANDRIA, VA 22314",,50405,980,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2019/5/22,2019/9/18,2,N
353670509,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,"LOUISIANA STATE UNIVERSITY A&M COLLEGE, BATON ROUGE",LOUISIANA STATE UNIVERSITY,2015/1/16,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35367,509,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/4/6,2015/5/7,2,N
372820566,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY AGRICULTURAL AND MECHANICAL COLLEGE,LOUISIANA STATE UNIVERSITY,2015/12/9,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,37282,566,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/12/14,2018/11/6,2,N
381050756,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY AGRICULTURAL AND MECHANICAL COLLEGE,LOUISIANA STATE UNIVERSITY,2016/3/11,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,38105,756,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/3/16,2018/2/13,2,N
493010099,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,ALEXANDRIA,VIRGINIA,22314, ,LOUISIANA STATE UNIVERSITY AGRICULTURE CENTER,LOUISIANA STATE UNIVERSITY,2019/5/21,,17,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,"ALEXANDRIA, VA 22314",,49301,99,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2019/5/29,2019/5/30,2,N
360920658,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,LOUISIANA STATE UNIVERSITY,2015/7/7,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,36092,658,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/7/10,2015/7/16,2,N
360920772,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,LOUISIANA STATE UNIVERSITY,2012/9/27,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,36092,772,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/7/10,2015/7/16,2,N
360990966,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,LOUISIANA STATE UNIVERSITY,2012/9/27,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,36099,966,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/7/13,2015/7/16,2,N
383630657,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,"LOUISIANA STATE UNIVERSITY, BATON ROUGE",LOUISIANA STATE UNIVERSITY,2016/4/6,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,38363,657,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/4/6,2016/7/7,2,N
384980857,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,"LOUISIANA STATE UNIVERSITY, BATON ROUGE",LOUISIANA STATE UNIVERSITY,2016/4/19,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,38498,857,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/4/22,2018/2/27,2,N
390170815,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,"LOUISIANA STATE UNIVERSITY, BATON ROUGE",LOUISIANA STATE UNIVERSITY,2015/2/10,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39017,815,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/6/15,2016/6/28,2,N
445700571,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,ALEXANDRIA,VIRGINIA,22314, ,"LOUISIANA STATE UNIVERSITY, BATON ROUGE",LOUISIANA STATE UNIVERSITY,2017/11/28,,16,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,"ALEXANDRIA, VA 22314",,44570,571,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2017/11/30,2018/5/24,2,N
445700573,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,ALEXANDRIA,VIRGINIA,22314, ,"LOUISIANA STATE UNIVERSITY, BATON ROUGE",LOUISIANA STATE UNIVERSITY,2017/11/28,,16,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,"ALEXANDRIA, VA 22314",,44570,573,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2017/11/30,2018/1/10,2,N
449680643,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,ALEXANDRIA,VIRGINIA,22314, ,"LOUISIANA STATE UNIVERSITY, BATON ROUGE",LOUISIANA STATE UNIVERSITY,2017/12/22,,16,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,"ALEXANDRIA, VA 22314",,44968,643,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2017/12/28,2018/10/23,2,N
450640838,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,ALEXANDRIA,VIRGINIA,22314, ,"LOUISIANA STATE UNIVERSITY, BATON ROUGE",LOUISIANA STATE UNIVERSITY,2018/1/12,,16,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,"ALEXANDRIA, VA 22314",,45064,838,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2018/1/12,2019/6/25,2,N
455670010,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,ALEXANDRIA,VIRGINIA,22314, ,"LOUISIANA STATE UNIVERSITY, BATON ROUGE",LOUISIANA STATE UNIVERSITY,2018/3/9,,16,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,"ALEXANDRIA, VA 22314",,45567,10,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2018/3/12,2018/10/2,2,N
465980062,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,ALEXANDRIA,VIRGINIA,22314, ,"LOUISIANA STATE UNIVERSITY, BATON ROUGE",LOUISIANA STATE UNIVERSITY,2018/6/25,,17,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,ROOM W 18000,"ALEXANDRIA, VA 22314",,46598,62,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2018/7/20,2018/12/27,2,N
283070065,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY-UNIVERSITY OF NEW ORLEANS,LOUISIANA STATE UNIVERSITY,2012/5/30,,12,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,28307,65,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2012/5/31,2012/6/4,2,N
283070069,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA STATE UNIVERSITY-UNIVERSITY OF NEW ORLEANS,LOUISIANA STATE UNIVERSITY,2012/5/30,,12,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,28307,69,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2012/5/31,2012/6/4,2,N
244140244,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA TECH UNIVERSITY,LOUISIANA TECH UNIVERSITY,2010/4/29,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24414,244,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244140615,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA TECH UNIVERSITY,LOUISIANA TECH UNIVERSITY,2010/4/26,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24414,615,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2011/2/17,2,N
263430627,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LOUISIANA TECH UNIVERSITY,LOUISIANA TECH UNIVERSITY,2007/6/13,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26343,627,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/26,2011/5/27,2,N
215200033,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,"LOUISVILLE, UNIVERSITY OF","LOUISVILLE, UNIVERSITY OF",2008/8/5,,9,FAITH E HIXSON,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,21520,33,"EXECUTIVE ORDER 9424, CONFIRMATORY LICENSE",2008/9/12,2012/3/13,3,N
218030445,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,"LOUISVILLE, UNIVERSITY OF","LOUISVILLE, UNIVERSITY OF",2008/9/15,,9,FAITH E HIXSON,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,21803,445,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2008/11/7,2012/5/1,3,N
191780978,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD.,RM 1265,ARLINGTON,VIRGINIA,22230, ,LOUSIANA STATE UNIVERSITY A&M COL BATON ROUGE,LOUSIANA STATE UNIVERSITY A&M COL BATON ROUGE,2006/11/22,,8,ROBIN C. FRITSCH,4201 WILSON BLVD.,RM 1265,"ARLINGTON, VA 22230",,19178,978,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2007/4/18,2007/4/19,2,N
359090426,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,"LOUSIANA STATE UNIVERSITY, A&M COLLEGE, BATON ROUGE","LOUSIANA STATE UNIVERSITY, A&M COLLEGE, BATON ROUGE",2012/10/25,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35909,426,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/6/15,2016/4/26,2,N
198790206,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD.,RM 1265,ARLINGTON,VIRGINIA,22230, ,LUCENT TECHNOLOGIES,LUCENT TECHNOLOGIES,2005/6/8,,8,ROBIN C. FRITSCH,4201 WILSON BLVD.,RM 1265,"ARLINGTON, VA 22230",,19879,206,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2007/9/26,2007/9/26,2,N
244170123,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LUCENT TECHNOLOGIES,LUCENT TECHNOLOGIES,2006/3/29,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24417,123,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244170131,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LUCENT TECHNOLOGIES,LUCENT TECHNOLOGIES,2006/10/5,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24417,131,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2011/9/20,2,N
244170304,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,LUCENT TECHNOLOGIES,LUCENT TECHNOLOGIES,2006/3/20,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24417,304,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/21,2,N
195980945,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD.,RM 1265,ARLINGTON,VIRGINIA,22230, ,LYNNTECH INC.,LYNNTECH INC.,2005/9/13,,8,ROBIN C. FRITSCH,4201 WILSON BLVD.,RM 1265,"ARLINGTON, VA 22230",,19598,945,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2007/7/25,2007/7/30,2,N
195980957,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD.,RM 1265,ARLINGTON,VIRGINIA,22230, ,LYNNTECH INC.,LYNNTECH INC.,2005/9/13,,8,ROBIN C. FRITSCH,4201 WILSON BLVD.,RM 1265,"ARLINGTON, VA 22230",,19598,957,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2007/7/25,2007/7/30,2,N
195980959,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD.,RM 1265,ARLINGTON,VIRGINIA,22230, ,LYNNTECH INC.,LYNNTECH INC.,2005/9/20,,8,ROBIN C. FRITSCH,4201 WILSON BLVD.,RM 1265,"ARLINGTON, VA 22230",,19598,959,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2007/7/25,2007/7/30,2,N
195980971,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD.,RM 1265,ARLINGTON,VIRGINIA,22230, ,LYNNTECH INC.,LYNNTECH INC.,2005/9/20,,8,ROBIN C. FRITSCH,4201 WILSON BLVD.,RM 1265,"ARLINGTON, VA 22230",,19598,971,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2007/7/25,2007/7/30,2,N
195980980,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD.,RM 1265,ARLINGTON,VIRGINIA,22230, ,LYNNTECH INC.,LYNNTECH INC.,2005/9/20,,8,ROBIN C. FRITSCH,4201 WILSON BLVD.,RM 1265,"ARLINGTON, VA 22230",,19598,980,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2007/7/25,2007/7/30,3,N
215200096,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF WISCONSIN,"MADISON, UNIVERSITY OF WISCONSIN",2008/8/5,,9,FAITH E HIXSON,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,21520,96,"EXECUTIVE ORDER 9424, CONFIRMATORY LICENSE",2008/9/12,2016/3/29,2,N
215980188,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF WISCONSIN,"MADISON, UNIVERSITY OF WISCONSIN",2008/7/9,,9,FAITH E HIXSON,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,21598,188,"EXECUTIVE ORDER 9424, CONFIRMATORY LICENSE",2008/9/29,2009/11/3,2,N
373130797,NSF INTERNATIONAL,789 N DIXBORO ROAD, ,ANN ARBOR,MICHIGAN,48105, ,"MANDAVA, SIREESHA","MANDAVA, SIREESHA",2014/12/29,,14,HOWARD & HOWARD ATTORNEYS PLLC,450 WEST FOURTH STREET,"ROYAL OAK, MI 48067-2603",,,37313,797,ASSIGNMENT OF ASSIGNORS INTEREST (SEE DOCUMENT FOR DETAILS).,2015/12/17,2016/6/16,3,N
360980488,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,MARQUETTE UNIVERSITY,MARQUETTE UNIVERSITY,2012/9/28,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,36098,488,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/7/13,2015/11/24,2,N
423790025,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,MARQUETTE UNIVERSITY,MARQUETTE UNIVERSITY,2017/5/1,,16,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,42379,25,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2017/5/1,2017/5/16,2,N
134200036,NATIONAL SCIENCE FOUNDATION,"4201 WILSON BOULEVARD, SUITE 1265",OFFICE OF THE GENERAL COUNSEL,ARLINGTON,VIRGINIA,22230, ,MARYLAND UNIVERSITY OF COLLEGE PARK,MARYLAND UNIVERSITY OF COLLEGE PARK,2001/12/14,,5,ROBIN CLAY FRITSCH,"4201 WILSON BOULEVARD, SUITE 1625",OFFICE OF THE GENERAL COUNSEL,"ARLINGTON, VA 22230",,13420,36,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2002/10/25,2003/2/12,2,N
134180105,NATIONAL SCIENCE FOUNDATION,OFFICE OF THE GENERAL COUNSEL,"4201 WILSON BOULEVARD, SUITE 1265",ARLINGTON,VIRGINIA,22230, ,"MASSACHUSETTS AMHERST, UNIVERSITY OF","MASSACHUSETTS AMHERST, UNIVERSITY OF",1998/5/5,,5,ROBIN CLAY FRITSCH,OFFICE OF THE GENERAL COUNSEL,4201 WILSON BOULEVARD,SUITE 1625,"ARLINGTON, VA 22230",13418,105,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2002/10/25,2003/2/11,2,N
130750759,NATIONAL SCIENCE FOUNDATION,"OFFICE OF THE GENERAL COUNSEL, SUITE 1265",4201 WILSON BOULEVARD,ARLINGTON,VIRGINIA,22230, ,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2002/3/26,,5,ROBIN CLAY FRITSCH,4201 WILSON BOULEVARD,OFFICE OF THE GENERAL COUNSEL,SUITE 1265,"ARLINGTON, VA 22230",13075,759,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2002/7/12,2002/9/11,2,N
168770921,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD.,RM 1265,ARLINGTON,VIRGINIA,22230, ,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2005/10/5,,7,ROBIN C. FRITSCH,4201 WILSON BLVD.,RM 1265,"ARLINGTON, VA 22230",,16877,921,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2005/12/9,2007/11/6,2,N
177430921,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD.,RM 1265,ARLINGTON,VIRGINIA,22230, ,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2006/3/22,,7,ROBIN C. FRITSCH,4201 WILSON BLVD.,RM 1265,"ARLINGTON, VA 22230",,17743,921,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2006/6/8,2013/8/27,2,N
351460123,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014/3/26,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35146,123,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/3/9,2016/6/28,2,N
351460315,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014/3/26,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35146,315,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/3/9,2015/3/13,2,N
351560607,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014/2/24,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35156,607,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/3/9,2017/3/28,2,N
351560624,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014/2/24,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35156,624,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/3/9,2016/5/10,2,N
